"id","event_id","kind","text","score","source_id","chunk_type","metadata","created_at"
134,14,primary,"Den Menschen macht die Tugend schätzenswert, wenn er sie in Gedanken erlebt.",0.21070337,,,"{}",2025-12-12 13:19:38.096 +0100
135,14,primary,"Den Menschen macht die Tugend schätzenswert, wenn er sie in Gedanken erlebt.",0.21070337,,,"{}",2025-12-12 13:19:38.096 +0100
136,14,primary,"Aber es gibt eine Art von Selbstbeobachtung, die sich um die Gesetzlichkeit des eigenen Tuns fragt, und welche für die soeben geschilderte Naivität das Bewusstsein eintauscht, dass sie genau die Tragweite und Berechtigung dessen kennt, was sie vollführt. Diese wollen wir <i>kritisch</i> nennen. Wir glauben damit am besten den Sinn dieses Begriffes zu treffen, wie er sich seit Kant mit mehr oder minder klarem Bewusstsein in der Philosophie eingebürgert hat. Kritische Besonnenheit ist demnach das Gegenteil von Naivität. Wir nennen ein Verhalten <i>kritisch</i>, das sich der Gesetze der eigenen Tätigkeit bemächtigt, um deren Sicherheit und Grenzen kennen zu lernen. Die Erkenntnistheorie kann aber nur eine kritische Wissenschaft sein. Ihr Objekt ist ja ein eminent subjektives Tun des Menschen: das <i>Erkennen</i>, und was sie darlegen will, ist die <i>Gesetzmäßigkeit des Erkennens</i>. Von dieser Wissenschaft muss also alle Naivität ausgeschlossen sein. Sie muss gerade darin ihre Stärke sehen, dass sie dasjenige vollzieht, von dem sich viele aufs Praktische gerichtete Geister rühmen, es nie getan zu haben, nämlich das «Denken über das Denken».",0.209642,,,"{}",2025-12-12 13:19:38.096 +0100
137,14,primary,"Volkelt hat das Urteil, dass die erste unmittelbarste Wahrheit die sei: <q author=""Johannes Volkelt"" book-title="""" part=""1"">all unser Wissen erstrecke sich zunächst nur auf unsere Vorstellungen</q>, das <i>positivistische Erkenntnisprinzip</i> genannt, und er betrachtet nur diejenige Erkenntnistheorie als «eminent kritisch», welche dieses «Prinzip, als das im Anfang des Philosophierens einzig Feststehende an die Spitze stellt und es dann konsequent durchdenkt».*** Bei anderen Philosophen findet man wieder andere Behauptungen an die Spitze der Erkenntnistheorie gestellt, z.B. die, dass das eigentliche Problem derselben in der Frage bestehe nach dem Verhältnis zwischen Denken und Sein und der Möglichkeit einer Vermittlung zwischen beiden**** oder auch in der: wie wird das Seiende bewusst (Rehmke) usw. Kirchmann geht von zwei erkenntnistheoretischen Axiomen aus: «das Wahrgenommene ist» und «der Widerspruch ist nicht».***** Nach E.L. Fischer besteht das Erkennen in dem Wissen von einem <i>Tatsächlichen, Realen</i>, und er lässt dieses Dogma ebenso ungeprüft wie Göring, der ähnliches behauptet: <q author=""Christian Hermann Weisse"" book-title="""" part=""1"">Erkennen heißt immer, ein Seiendes erkennen; das ist Tatsache, welche weder Skeptizismus noch Kantischer Kritizismus noch Idealismus leugnen kann</q>.** Bei den beiden letzteren wird einfach dekretiert: das ist Erkennen, ohne zu fragen, mit welchem Rechte denn dies geschehen kann.",0.19976804,,,"{}",2025-12-12 13:19:38.096 +0100
138,14,primary,"1| (Zusatz zur Neuausgabe 1918)

2| Einwendungen, die mir gleich nach dem Erscheinen dieses Buchs von philosophischer Seite her gemacht worden sind, veranlassen mich, die folgende kurze Ausführung dieser Neuausgabe hinzuzufügen. Ich kann mir gut denken, dass es Leser gibt, die für den übrigen Inhalt dieses Buchs Interesse haben, die aber das Folgende als ein ihnen überflüssiges und fernliegendes abstraktes Begriffsgespinst ansehen. Sie können diese kurze Darstellung ungelesen lassen. Allein innerhalb der philosophischen Weltbetrachtung tauchen Probleme auf, die mehr in gewissen Vorurteilen der Denker als im naturgemäßen Gang jedes menschlichen Denkens selbst ihren Ursprung haben. Was sonst in diesem Buch behandelt ist, das scheint mir eine Aufgabe zu sein, die <i>jeden</i> Menschen angeht, der nach Klarheit ringt in Bezug auf das Wesen des Menschen und dessen Verhältnis zur Welt. Das Folgende aber ist mehr ein Problem, von dem gewisse Philosophen fordern, dass es behandelt werde, wenn von den in diesem Buch dargestellten Dingen die Rede ist, weil diese Philosophen sich durch ihre Vorstellungsart gewisse nicht allgemein vorhandene Schwierigkeiten geschaffen haben. Geht man ganz an solchen Problemen vorbei, so sind dann gewisse Persönlichkeiten schnell mit dem Vorwurf des Dilettantismus und dergleichen bei der Hand. Und es entsteht die Meinung, als ob der Verfasser einer Darstellung wie der in diesem Buch gegebenen mit Ansichten sich nicht auseinandergesetzt hätte, die er in dem Buch selbst nicht besprochen hat.",0.19580455,,,"{}",2025-12-12 13:19:38.096 +0100
139,14,primary,"12| Für diesmal möchte ich gegenüber der oben gekennzeichneten verleumderischen Unwahrheit nur das folgende sagen: Man kennt die trüben Quellen, aus denen solche Dinge stammen. Man kennt auch den Boden, auf dem die Absichten wachsen, die aus ihnen sprechen. Man weiß aber auch, dass ein Nachweis, dass solche Dinge objektiv unwahr sind, nichts fruchtet gegenüber diesen Absichten. Wünschen möchte man nur, dass möglichst viele Menschen die Naivität ablegen, die sie verhindert, derlei Dinge zu durchschauen. Denn nur dadurch könnte manches besser werden, das in unserer Zeit gar sehr der Besserung bedarf. Ich brauche wohl nicht erst zu sagen, dass ich trotz dieser Auseinandersetzung die irrenden Abstraktlinge nicht mit denen zusammenwerfe, die ich zuletzt hier charakterisiert habe.",0.18993679,,,"{}",2025-12-12 13:19:38.096 +0100
140,14,primary,"8| Noch radikaler geht Strauß zu Werke in seinem 1840 bis 1841 erschienenen Buch «Die christliche Glaubenslehre in ihrer geschichtlichen Entwicklung und im Kampfe mit der modernen Wissenschaft.» Hier handelt es sich ihm um Auflösung der christlichen Dogmen aus ihrer dichterischen Gestalt in die Gedankenwahrheiten, die ihnen zugrunde liegen. Er betont jetzt die Unverträglichkeit des modernen Bewusstseins mit demjenigen, das sich an die alten bildlich-mythischen Darstellungen der Wahrheit hält. <q author=""David Friedrich Strauß"" book-title=""Die christliche Glaubenslehre in ihrer geschichtlichen Entwicklung und im Kampfe mit der modernen Wissenschaft"" part=""1"">Also lasse der Glaubende den Wissenden, wie dieser jenen, ruhig seine Straße ziehen; wir lassen ihnen ihren Glauben, so lassen sie uns unsere Philosophie; und wenn es den Überfrommen gelingen sollte, uns aus ihrer Kirche auszuschließen, so werden wir dies für Gewinn achten. Falsche Vermittlungsversuche sind jetzt genug gemacht; nur die Scheidung der Gegensätze kann weiterführen.</q> Eine ungeheure Aufregung der Gemüter hatten Strauß’ Anschauungen hervorgebracht.",0.18991697,,,"{}",2025-12-12 13:19:38.096 +0100
142,15,primary,"-Über ihn wäre viel zu sagen in einer Darstellung, welche die Weltanschauungsströmungen in die Region der Zeitfragen verfolgen wollte. Das ist mit diesen Ausführungen nicht beabsichtigt. Es sollen nur die höheren Weltanschauungsfragen im engeren Sinne betrachtet werden; daher kann über Voltaire und auch über den Gegner der Aufklärung, Rousseau, hier nichts weiter vorgebracht werden.",0.33516106,,,"{}",2025-12-12 13:19:38.189 +0100
143,15,primary,"16| Ein der Gegenwart entsprechender philosophischer Ausblick sollte in diesem Buch aus der geschichtlichen Entwicklung der philosophischen Weltansichten heraus entfaltet werden.",0.3312878,,,"{}",2025-12-12 13:19:38.189 +0100
144,15,primary,"16| Ein der Gegenwart entsprechender philosophischer Ausblick sollte in diesem Buch aus der geschichtlichen Entwicklung der philosophischen Weltansichten heraus entfaltet werden.",0.3312878,,,"{}",2025-12-12 13:19:38.189 +0100
145,15,primary,"40| Spencer und Mill haben auf die Weltanschauungsentwicklung der letzten Jahrhunderthälfte einen großen Einfluss geübt. Das strenge Betonen der Beobachtung und die einseitige Bearbeitung der Methoden des beobachtenden Erkennens durch Mill; die Anwendung naturwissenschaftlicher Vorstellungen auf den ganzen Umfang des menschlichen Wissens durch Spencer: sie mussten den Empfindungen eines Zeitalters entsprechen, das in den idealistischen Weltanschauungen Fichtes, Schellings, Hegels nur Entartungen des menschlichen Denkens sah und dem die Erfolge der naturwissenschaftlichen Forschung alleinige Schätzung abgewannen, während die Uneinigkeit der idealistischen Denker und die, nach Meinung vieler, völlige Unfruchtbarkeit des in sich selbst sich vertiefenden Denkens ein tiefes Misstrauen gegenüber dem Idealismus erzeugten.",0.31136304,,,"{}",2025-12-12 13:19:38.189 +0100
146,15,primary,"40| Spencer und Mill haben auf die Weltanschauungsentwicklung der letzten Jahrhunderthälfte einen großen Einfluss geübt. Das strenge Betonen der Beobachtung und die einseitige Bearbeitung der Methoden des beobachtenden Erkennens durch Mill; die Anwendung naturwissenschaftlicher Vorstellungen auf den ganzen Umfang des menschlichen Wissens durch Spencer: sie mussten den Empfindungen eines Zeitalters entsprechen, das in den idealistischen Weltanschauungen Fichtes, Schellings, Hegels nur Entartungen des menschlichen Denkens sah und dem die Erfolge der naturwissenschaftlichen Forschung alleinige Schätzung abgewannen, während die Uneinigkeit der idealistischen Denker und die, nach Meinung vieler, völlige Unfruchtbarkeit des in sich selbst sich vertiefenden Denkens ein tiefes Misstrauen gegenüber dem Idealismus erzeugten.",0.31136304,,,"{}",2025-12-12 13:19:38.189 +0100
147,15,primary,"38| An einigen Denkerpersönlichkeiten wurde hier versucht, darzustellen, wie der Seelenimpuls der neueren Zeit im achtzehnten Jahrhundert durch die Weltanschauungsentwicklung strömt. In dieser Strömung leben die Keime, aus denen für diese Entwicklung das «Zeitalter Kants und Goethes» hervorgegangen ist.",0.30505383,,,"{}",2025-12-12 13:19:38.189 +0100
148,15,primary,"38| An einigen Denkerpersönlichkeiten wurde hier versucht, darzustellen, wie der Seelenimpuls der neueren Zeit im achtzehnten Jahrhundert durch die Weltanschauungsentwicklung strömt. In dieser Strömung leben die Keime, aus denen für diese Entwicklung das «Zeitalter Kants und Goethes» hervorgegangen ist.",0.30505383,,,"{}",2025-12-12 13:19:38.189 +0100
149,15,primary,"10| Mitte Juli 1920. <i>Rudolf Steiner</i>",0.303375,,,"{}",2025-12-12 13:19:38.189 +0100
150,15,primary,"Sie erlebt sich als <i>nicht</i> abgesondert von der Welt. Es ist das aber nicht in einer Region, in der das Welt-Miterleben zum mythischen Bild wird, sondern in einer solchen, in der die Seele mit den unsichtbaren, sinnlich unwahrnehmbaren Weltenharmonien mitklingt und in sich das zum Bewusstsein bringt, was nicht sie, sondern die Weltenmächte wollen und in ihr Vorstellung werden lassen.",0.30295068,,,"{}",2025-12-12 13:19:38.189 +0100
151,16,primary,"– Von durch den Verfasser dieses Buchs sehr geschätzter Seite ist diesem der Vorwurf gemacht worden, dass er mit seiner Ausführung über das Denken bei einem naiven Realismus des Denkens stehen bleibe, wie ein solcher vorliege, wenn man die wirkliche Welt und die vorgestellte Welt für eines hält. Doch der Verfasser dieser Ausführungen glaubt eben in ihnen erwiesen zu haben, dass die Geltung dieses «naiven Realismus» <i>für das Denken</i> sich aus einer unbefangenen Beobachtung desselben notwendig ergibt; und dass der für anderes nicht geltende naive Realismus durch die Erkenntnis der wahren Wesenheit des Denkens überwunden wird.",0.6033193,,,"{}",2025-12-12 13:19:39.938 +0100
152,16,primary,"12| Der oben skizzierte Subjektivismus beruht auf einer <i>denkenden</i> Verarbeitung gewisser Tatsachen. Er setzt also voraus, dass, von einem tatsächlichen Ausgangspunkt aus, durch folgerichtiges Denken (logische Kombination bestimmter Beobachtungen) richtige Überzeugungen gewonnen werden können. Das <i>Recht</i> zu einer solchen Anwendung unseres Denkens wird aber auf diesem Standpunkt nicht geprüft. Und darin liegt seine Schwäche. Während der naive Realismus von der ungeprüften Annahme ausgeht, dass der von uns wahrgenommene Erfahrungsinhalt objektive Realität habe, geht der charakterisierte Standpunkt von der ebenfalls ungeprüften Überzeugung aus, dass man durch Anwendung des Denkens zu wissenschaftlich berechtigten Überzeugungen kommen könne. Im Gegensatz zum naiven Realismus kann man diesen Standpunkt naiven Rationalismus nennen. Um diese Terminologie zu rechtfertigen, möchten wir hier eine kurze Bemerkung über den Begriff des «Naiven» einschalten. A. Döring sucht diesen Begriff in seinem Aufsatz: «Über den Begriff des naiven Realismus» näher zu bestimmen. Er sagt darüber: <q author=""August Döring"" book-title=""Über den Begriff des naiven Realismus"" part=""1"">Der Begriff der Naivität bezeichnet gleichsam den Nullpunkt auf der Skala der Reflexion über das eigene Verhalten.",0.48639274,,,"{}",2025-12-12 13:19:39.938 +0100
153,16,primary,"30| Der kritische Idealismus kann den naiven Realismus nur widerlegen, wenn er selbst in naiv-realistischer Weise seinen eigenen Organismus als objektiv existierend annimmt. In demselben Augenblick, wo er sich der vollständigen Gleichartigkeit der Wahrnehmungen am eigenen Organismus mit den vom naiven Realismus als objektiv existierend angenommenen Wahrnehmungen bewusst wird, kann er sich nicht mehr auf die ersteren als auf eine sichere Grundlage stützen. Er müsste auch seine subjektive Organisation als bloßen Vorstellungskomplex ansehen. Damit geht aber die Möglichkeit verloren, den Inhalt der wahrgenommenen Welt durch die geistige Organisation bewirkt zu denken. Man müsste annehmen, dass die Vorstellung «Farbe» nur eine Modifikation der Vorstellung «Auge» sei. Der sogenannte kritische Idealismus kann nicht bewiesen werden, ohne eine Anleihe beim naiven Realismus zu machen. Der letztere wird nur dadurch widerlegt, dass man dessen eigene Voraussetzungen auf einem anderen Gebiet ungeprüft gelten lässt.",0.460497,,,"{}",2025-12-12 13:19:39.938 +0100
154,16,primary,"Aber ein solches Verfahren scheint uns schon deshalb unstatthaft, weil es ja ganz gut mehrere Hypothesen geben könnte, die <i>gleich</i> befriedigend zur Erklärung der Welterscheinungen führen. Deshalb wollen wir uns lieber an den obigen Gedankengang zur Widerlegung des naiven Realismus halten und nachsehen, wo eigentlich sein Mangel liegt. Der naive Realismus ist doch diejenige Auffassung, von der alle Menschen ausgehen. Schon deshalb empfiehlt es sich, die Korrektur gerade bei ihm zu beginnen. Haben wir dann eingesehen, warum er mangelhaft sein muss, dann werden wir mit ganz anderer Sicherheit auf einen richtigen Weg geführt werden, als wenn wir einen solchen einfach auf gut Glück versuchen.",0.45817104,,,"{}",2025-12-12 13:19:39.938 +0100
155,16,primary,"11| Man nennt gewöhnlich die Weltansicht, welche die Realität des uns unmittelbar gegebenen Weltbildes wie etwas nicht weiter Anzuzweifelndes, Selbstverständliches hinnimmt, naiven Realismus. Die entgegengesetzte dagegen, die dieses Weltbild bloß für unseren Bewusstseinsinhalt hält, transzendentalen Idealismus. Wir können somit auch das Ergebnis der vorangehenden Erwägungen mit folgenden Worten zusammenfassen: <i>Der transzendentale Idealismus erweist seine Richtigkeit, indem er mit den Mitteln des naiven Realismus, dessen Widerlegung er anstrebt, operiert</i>. Er ist berechtigt, wenn der naive Realismus falsch ist; aber die Falschheit wird nur mit Hilfe der falschen Ansicht selbst bewiesen. Wer sich dieses vor Augen bringt, für den bleibt nichts übrig, als den Weg zu verlassen, der hier eingeschlagen wird, um zu einer Weltansicht zu gelangen, und einen anderen zu gehen. Soll das aber, auf gut Glück, versuchsweise geschehen, bis wir zufällig auf das Rechte treffen? Ed. v. Hartmann ist allerdings dieser Ansicht, wenn er die Gültigkeit seines erkenntnistheoretischen Standpunktes damit dargetan zu haben glaubt, dass dieser die Welterscheinungen erklärt, während die anderen das nicht tun. Nach der Ansicht dieses Denkers nehmen die einzelnen Weltanschauungen eine Art von Kampf ums Dasein auf, und diejenige, welche sich in demselben am besten bewährt, wird zuletzt als Siegerin akzeptiert.",0.43555182,,,"{}",2025-12-12 13:19:39.938 +0100
156,16,primary,"6| Gleichgültig, ob derjenige, der das unmittelbare Leben als Traum zu erkennen glaubt, hinter diesem Traum nichts mehr vermutet, oder ob er seine Vorstellungen auf wirkliche Dinge bezieht: das Leben selbst muss für ihn alles wissenschaftliche Interesse verlieren. Während aber für denjenigen, der mit dem Traum das uns zugängliche All erschöpft glaubt, alle Wissenschaft ein Unding ist, wird für den anderen, der sich befugt glaubt, von den Vorstellungen auf die Dinge zu schließen, die Wissenschaft in der Erforschung dieser «Dinge an sich» bestehen. Die erstere Weltansicht kann mit dem Namen absoluter <i>Illusionismus</i> bezeichnet werden, die zweite nennt ihr konsequentester Vertreter, Eduard von Hartmann, <i>transzendentalen Realismus</i>.

7| Diese beiden Ansichten haben mit dem naiven Realismus das gemein, dass sie Fuß in der Welt zu fassen suchen durch eine Untersuchung der Wahrnehmungen. Sie können aber innerhalb dieses Gebietes nirgends einen festen Punkt finden.",0.42992193,,,"{}",2025-12-12 13:19:39.938 +0100
157,16,primary,"2| Die Voraussetzung trifft aber nicht zu. Wir beziehen die Wahrnehmungen nicht bloß ideell auf uns, durch den Begriff, sondern auch noch durch das Gefühl, wie wir gesehen haben. Wir sind also nicht Wesen mit bloß begrifflichem Lebensinhalt. Der naive Realist sieht sogar in dem Gefühlsleben ein wirklicheres Leben der Persönlichkeit als in dem rein ideellen Element des Wissens. Und er hat von seinem Standpunkt aus ganz recht, wenn er in dieser Weise sich die Sache zurechtlegt. Das Gefühl ist auf subjektiver Seite zunächst genau dasselbe, was die Wahrnehmung auf objektiver Seite ist. Nach dem Grundsatz des naiven Realismus: Alles ist wirklich, was wahrgenommen werden kann, ist daher das Gefühl die Bürgschaft der Realität der eigenen Persönlichkeit. Der hier gemeinte Monismus muss aber dem Gefühl die gleiche Ergänzung angedeihen lassen, die er für die Wahrnehmung notwendig erachtet, wenn sie als vollkommene Wirklichkeit sich darstellen soll. Für diesen Monismus ist das Gefühl ein unvollständiges Wirkliches, das in der ersten Form, in der es uns gegeben ist, seinen zweiten Faktor, den Begriff oder die Idee, noch nicht mitenthält. Deshalb tritt im Leben auch überall das Fühlen gleichwie das Wahrnehmen <i>vor</i> dem Erkennen auf. Wir fühlen uns zuerst als Daseiende; und im Laufe der allmählichen Entwicklung ringen wir uns erst zu dem Punkt durch, wo uns in dem dumpf gefühlten eigenen Dasein der Begriff unseres Selbst aufgeht.",0.42019743,,,"{}",2025-12-12 13:19:39.938 +0100
158,16,primary,"Strebt man also danach, im Erkennen nur nachzubilden, was schon <i>vor</i> dem Erkennen beobachtet wird, so erlangt man kein wahres Erleben in der <i>vollen</i>, sondern ein Abbild der «halben Wirklichkeit».",0.4180431,,,"{}",2025-12-12 13:19:39.938 +0100
159,16,primary,"Strebt man also danach, im Erkennen nur nachzubilden, was schon <i>vor</i> dem Erkennen beobachtet wird, so erlangt man kein wahres Erleben in der <i>vollen</i>, sondern ein Abbild der «halben Wirklichkeit».",0.4180431,,,"{}",2025-12-12 13:19:39.938 +0100
160,16,primary,"17| Langes Weltanschauung führt also zu der Meinung, dass wir nur eine Vorstellungswelt haben. Diese aber zwingt uns, ein Etwas jenseits ihrer selbst gelten zu lassen; sie erweist sich aber auch ganz ungeeignet, über dieses Etwas eine irgendwie geartete Aussage zu machen. Dies ist die Weltanschauung des absoluten Nichtwissens, des Agnostizismus.",0.41357625,,,"{}",2025-12-12 13:19:39.938 +0100
161,17,primary,"34| Dasjenige Gebiet nun, das Spencer der Erkenntnis zugänglich hält, macht er völlig zum Felde naturwissenschaftlicher Vorstellungen. Wo er zu erklären unternimmt, tut er das nur in naturwissenschaftlichem Sinne.",0.4087917,,,"{}",2025-12-12 13:19:40.519 +0100
162,17,primary,"34| Dasjenige Gebiet nun, das Spencer der Erkenntnis zugänglich hält, macht er völlig zum Felde naturwissenschaftlicher Vorstellungen. Wo er zu erklären unternimmt, tut er das nur in naturwissenschaftlichem Sinne.",0.4087917,,,"{}",2025-12-12 13:19:40.519 +0100
163,17,primary,"2| Die folgenden Auseinandersetzungen streben nun in erster Linie eine solche Formulierung des Erkenntnisproblems an, die dem Charakter der Erkenntnistheorie als vollständig voraussetzungsloser Wissenschaft streng gerecht wird. Sie wollen dann auch das Verhältnis von J. G. Fichtes Wissenschaftslehre zu einer solchen philosophischen Grundwissenschaft beleuchten. Warum wir gerade Fichtes Versuch, den Wissenschaften eine unbedingt gewisse Grundlage zu schaffen, mit dieser Aufgabe in nähere Verbindung bringen, wird sich im Verlauf der Untersuchung von selbst ergeben.",0.35055298,,,"{}",2025-12-12 13:19:40.519 +0100
172,18,primary,"Um der Gegnerschaft gegen die von dem reinen Denken ausgehende Anschauung Hegels eine nachdrückliche Wirkung zu verschaffen, verband er sich mit den gleichgesinnten Freunden <i>Weiße, Sengler, K. Ph. Fischer, Chalybäus, Fr. Hoffmann, Ulrici, Wirth</i> und anderen im Jahr 1837 zur Herausgabe der «Zeitschrift für Philosophie und spekulative Theologie». Nach I. H. Fichtes Überzeugung ist nur derjenige zu der höchsten Erkenntnis emporgestiegen, der begriffen hat, dass «der höchste, wahrhaft das Weltproblem lösende Gedanke die Idee des in seiner idealen wie realen Unendlichkeit sich wissenden, durchschauenden Ursubjekts oder der <i>absoluten Persönlichkeit</i>» ist. «Die Weltschöpfung und Erhaltung, was eben die <i>Weltwirklichkeit</i> ausmacht, besteht lediglich in der ununterbrochenen, vom Bewusstsein durchdrungenen Willenserweisung Gottes, so dass er nur Bewusstsein und Wille, beides aber in höchster Einheit, er allein mithin <i>Person</i>, oder sie im eminentesten Sinne ist.» <i>Chr. Hermann Weiße</i> glaubte von der Hegelschen Weltanschauung zu einer vollkommen theologischen Betrachtungsweise aufsteigen zu müssen. In der christlichen Idee von den drei Persönlichkeiten in der <i>einigen</i> Gottheit sah er das Ziel seines Denkens. Diese Idee suchte er daher mit einem ungemeinen Aufwand von Scharfsinn als Ergebnis eines natürlichen, unbefangenen Denkens hinzustellen.",0.26613665,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,"{""tags"": [], ""author"": ""Rudolf Steiner"", ""chunk_id"": ""99f5e2f12f57e839c5cec38187b7a9f7f2fa0f7f"", ""language"": ""de"", ""parent_id"": null, ""source_id"": ""d64fa532-6040-4fc2-9c43-ed4e5368bb92"", ""worldview"": null, ""chunk_type"": ""book"", ""created_at"": ""2025-12-09T12:05:58.780000Z"", ""importance"": 5, ""segment_id"": ""reaktionare-weltanschauungen"", ""updated_at"": ""2025-12-09T12:05:58.780000Z"", ""source_type"": ""book"", ""content_hash"": ""5dda384983450aad598df6ae2f4c2dd32a1c7ddd"", ""source_index"": 380, ""source_title"": ""Die Rätsel der Philosophie"", ""segment_index"": 36, ""segment_title"": ""REAKTIONÄRE WELTANSCHAUUNGEN""}",2025-12-12 13:39:06.121 +0100
164,17,primary,"So leitet uns immer und überall erst das Experiment zu den Naturgesetzen, weil wir nur im Experiment gleichzeitig die Ursachen und die Erfolge zu überschauen vermögen.</q> Zweifellos ist es nur ein Grenzgebiet der Psychologie, auf dem das Experiment fruchtbar ist, eben das Gebiet, auf dem die bewussten Vorgänge hinüberführen in die nicht mehr bewussten, ins Materielle leitenden Hintergründe des Seelenlebens. Die eigentlichen Seelenerscheinungen sind ja doch nur durch die rein geistige Beobachtung zu gewinnen. Dennoch hat der Satz E. Kraepelins, eines Psychophysikers, volle Berechtigung, dass <q author=""Emil Kraepelin"" book-title=""Psychologische Arbeiten"" part=""1"">die junge Wissenschaft... dauernd ihren selbständigen Platz neben den übrigen Zweigen der Naturwissenschaft und insonderheit der Physiologie zu behaupten imstande sein wird</q>. (Psychologische Arbeiten, herausgegeben von E. Kraepelin.)",0.32817376,,,"{}",2025-12-12 13:19:40.519 +0100
165,17,primary,"So leitet uns immer und überall erst das Experiment zu den Naturgesetzen, weil wir nur im Experiment gleichzeitig die Ursachen und die Erfolge zu überschauen vermögen.</q> Zweifellos ist es nur ein Grenzgebiet der Psychologie, auf dem das Experiment fruchtbar ist, eben das Gebiet, auf dem die bewussten Vorgänge hinüberführen in die nicht mehr bewussten, ins Materielle leitenden Hintergründe des Seelenlebens. Die eigentlichen Seelenerscheinungen sind ja doch nur durch die rein geistige Beobachtung zu gewinnen. Dennoch hat der Satz E. Kraepelins, eines Psychophysikers, volle Berechtigung, dass <q author=""Emil Kraepelin"" book-title=""Psychologische Arbeiten"" part=""1"">die junge Wissenschaft... dauernd ihren selbständigen Platz neben den übrigen Zweigen der Naturwissenschaft und insonderheit der Physiologie zu behaupten imstande sein wird</q>. (Psychologische Arbeiten, herausgegeben von E. Kraepelin.)",0.32817376,,,"{}",2025-12-12 13:19:40.519 +0100
166,17,primary,"Sie erzeugte nicht den Trieb, das Leben auch empfindungsgemäß so zu nehmen, wie es dieser Überzeugung restlos angemessen ist. Der Naturforscher Vogt, der naturwissenschaftliche Popularisator Büchner: sie waren sicherlich von der wissenschaftlichen Vorstellungsart durchdrungen. Aber neben dieser Vorstellungsart wirkte in ihrer Seele etwas, das sie festhalten ließ an Lebenszusammenhängen, die sich nur sinnvoll rechtfertigen aus dem Glauben an eine geistige Weltordnung. Man stelle sich doch nur unbefangen vor, wie anders die Wissenschaftlichkeit auf den wirkt, der in solchen Lebenszusammenhängen mit dem eigenen Dasein verankert ist, als auf den modernen Proletarier, vor den sein Agitator hintritt und in den wenigen Abendstunden, die von der Arbeit nicht ausgefüllt sind, in der folgenden Art spricht: Die Wissenschaft hat in der neueren Zeit den Menschen ausgetrieben, zu glauben, dass sie ihren Ursprung in geistigen Welten haben. Sie sind darüber belehrt worden, dass sie in der Urzeit unanständig als Baumkletterer lebten, belehrt, dass sie alle den gleichen rein natürlichen Ursprung haben. Vor eine nach solchen Gedanken hin orientierte Wissenschaftlichkeit sah sich der moderne Proletarier gestellt, wenn er nach einem Seeleninhalt suchte, der ihn empfinden lassen sollte, wie er als Mensch im Weltendasein drinnen steht. Er nahm diese Wissenschaftlichkeit restlos ernst, und zog aus ihr <i>seine</i> Folgerungen für das Leben.",0.3189258,,,"{}",2025-12-12 13:19:40.519 +0100
167,17,primary,"31| Auch für solche Philosophierätsel, wie dieses, muss behufs ausführlicher Darstellung auf des Verfassers angeführte Werke über Geisteswissenschaft verwiesen werden. Hier können nur wichtigere <i>Ergebnisse</i> dieser Wissenschaft besprochen, nicht aber im Einzelnen die Wege angedeutet werden, die dazu führen, von ihr überzeugt zu werden.",0.30976823,,,"{}",2025-12-12 13:19:40.519 +0100
168,17,primary,"31| Auch für solche Philosophierätsel, wie dieses, muss behufs ausführlicher Darstellung auf des Verfassers angeführte Werke über Geisteswissenschaft verwiesen werden. Hier können nur wichtigere <i>Ergebnisse</i> dieser Wissenschaft besprochen, nicht aber im Einzelnen die Wege angedeutet werden, die dazu führen, von ihr überzeugt zu werden.",0.30976823,,,"{}",2025-12-12 13:19:40.519 +0100
169,17,primary,"12| Diese Schrift fasst deshalb die Beziehung zwischen Wissenschaft und Leben nicht so auf, dass der Mensch sich der Idee zu beugen hat und seine Kräfte ihrem Dienst weihen soll, sondern in dem Sinne, dass er sich der Ideenwelt bemächtigt, um sie zu seinen <i>menschlichen</i> Zielen, die über die bloß wissenschaftlichen hinausgehen, zu gebrauchen.

13| Man muss sich der Idee erlebend gegenüberstellen können; <i>sonst</i> gerät man unter ihre Knechtschaft.",0.30798134,,,"{}",2025-12-12 13:19:40.519 +0100
